date,category,menu,quantity,total price,payment,mode
2025-02-06,Others,All In,4,212,Cash,Physical
2025-02-06,Others,Popcorn,3,30,Cash,Physical
2025-02-06,Shake,Special Mango Shake With Boba (L),5,550,Cash,Delivered
2025-02-06,Shake,Smoothie (M),2,160,Cash,Physical
2025-02-06,Others,All In,1,53,Gcash,Physical
2025-02-06,Sandwich,Ham Sandwich + Coleslaw,3,96,Cash,Physical
2025-02-06,Sandwich,Burger With Ham,3,105,Cash,Physical
2025-02-06,Sandwich,Cheeseburger,1,27,Cash,Physical
2025-02-06,Shake,Special Mango Shake With Boba (L),1,110,Gcash,Physical
2025-02-06,Sandwich,Cheeseburger With Ham,4,160,Cash,Physical
2025-02-06,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2025-02-06,Others,Strawberry And Cream Cheese (L),1,105,Cash,Physical
2025-02-06,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-06,Shake,Mango Graham Shake (S),3,195,Cash,Physical
2025-02-06,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-06,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Gcash,Physical
2025-02-06,Sandwich,Cheeseburger,1,27,Cash,Physical
2025-02-06,Sandwich,Burger,1,20,Cash,Delivered
2025-02-06,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2025-02-06,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2025-02-06,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-06,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2025-02-06,Sandwich,Burger,2,40,Cash,Physical
2025-02-06,Sandwich,Burger,4,80,Cash,Physical
2025-02-06,Others,Strawberry And Cream Cheese (S),1,65,Cash,Physical
2025-02-06,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2025-02-07,Sandwich,Burger With Ham,4,140,Cash,Physical
2025-02-07,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-07,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Cash,Physical
2025-02-07,Shake,Avocado Shake (S),1,50,Cash,Physical
2025-02-07,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2025-02-07,Shake,Special Mango Shake With Boba (M),2,180,Cash,Physical
2025-02-07,Shake,Smoothie (L),1,100,Cash,Physical
2025-02-07,Shake,Mango Shake (L),4,360,Cash,Physical
2025-02-07,Sandwich,Cheeseburger With Egg + Coleslaw,2,94,Cash,Physical
2025-02-07,Sandwich,Burger With Ham,4,140,Cash,Physical
2025-02-07,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2025-02-07,Sandwich,Egg Sandwich + Coleslaw,4,120,Gcash,Physical
2025-02-07,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2025-02-07,Sandwich,Cheeseburger With Ham,5,200,Cash,Physical
2025-02-07,Shake,Special Mango Shake With Boba (S),3,210,Cash,Physical
2025-02-07,Sandwich,Ham Sandwich With Cheese,3,96,Gcash,Physical
2025-02-07,Shake,Mango Graham Shake (M),4,340,Cash,Physical
2025-02-07,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2025-02-07,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-07,Shake,Smoothie (L),1,100,Cash,Physical
2025-02-07,Sandwich,Egg Sandwich + Coleslaw,1,30,Cash,Physical
2025-02-07,Shake,Mango Shake (L),1,90,Cash,Delivered
2025-02-07,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-08,Sandwich,Burger With Ham + Coleslaw,1,40,Cash,Physical
2025-02-08,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2025-02-08,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2025-02-08,Shake,Smoothie (L),5,500,Cash,Physical
2025-02-08,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2025-02-08,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-08,Others,Strawberry And Cream Cheese (L),1,105,Gcash,Physical
2025-02-08,Sandwich,Cheeseburger With Ham,1,40,Gcash,Physical
2025-02-08,Sandwich,Burger + Coleslaw,1,25,Cash,Physical
2025-02-08,Sandwich,Burger + Coleslaw,1,25,Cash,Physical
2025-02-08,Sandwich,Cheeseburger,1,27,Gcash,Physical
2025-02-08,Sandwich,Cheeseburger,1,27,Gcash,Physical
2025-02-08,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2025-02-08,Shake,Mango Shake (L),4,360,Cash,Physical
2025-02-08,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2025-02-08,Shake,Special Mango Shake With Boba (S),2,140,Gcash,Physical
2025-02-08,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2025-02-08,Shake,Smoothie (L),2,200,Cash,Physical
2025-02-08,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2025-02-08,Others,Strawberry And Cream Cheese (L),1,105,Gcash,Physical
2025-02-08,Sandwich,Burger With Ham + Coleslaw,5,200,Gcash,Physical
2025-02-08,Shake,Smoothie (L),1,100,Cash,Delivered
2025-02-08,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2025-02-08,Shake,Special Mango Shake With Boba (S),1,70,Gcash,Physical
2025-02-08,Others,Strawberry And Cream Cheese (M),1,85,Gcash,Physical
2025-02-08,Sandwich,Ham Sandwich With Egg And Cheese,4,180,Cash,Physical
2025-02-08,Shake,Avocado Shake (L),3,270,Cash,Physical
2025-02-08,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-08,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2025-02-08,Sandwich,Burger + Coleslaw,2,50,Cash,Physical
2025-02-08,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Cash,Physical
2025-02-08,Sandwich,Burger + Coleslaw,1,25,Cash,Physical
2025-02-08,Sandwich,Cheeseburger With Egg + Coleslaw,1,47,Cash,Physical
2025-02-08,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2025-02-09,Shake,Avocado Shake (L),5,450,Gcash,Physical
2025-02-09,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-09,Sandwich,Egg Sandwich,1,25,Cash,Physical
2025-02-09,Shake,Special Mango Shake With Boba (S),1,70,Gcash,Physical
2025-02-09,Others,All In,1,53,Cash,Physical
2025-02-09,Sandwich,Burger With Ham,1,35,Cash,Delivered
2025-02-09,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-09,Shake,Smoothie (S),4,240,Cash,Physical
2025-02-09,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2025-02-09,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2025-02-09,Sandwich,Egg Sandwich,1,25,Cash,Physical
2025-02-09,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-09,Sandwich,Burger With Ham,2,70,Cash,Physical
2025-02-09,Others,Strawberry And Cream Cheese (S),1,65,Cash,Delivered
2025-02-09,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical
2025-02-09,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2025-02-10,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2025-02-10,Shake,Mango Shake (L),5,450,Cash,Physical
2025-02-10,Shake,Mango Shake (M),2,140,Cash,Physical
2025-02-10,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2025-02-10,Sandwich,Egg Sandwich With Cheese,1,32,Gcash,Physical
2025-02-10,Others,Cheese Stick,1,2,Cash,Physical
2025-02-10,Shake,Mango Graham Shake (M),1,85,Gcash,Physical
2025-02-10,Others,All In,1,53,Cash,Physical
2025-02-10,Shake,Mango Graham Shake (S),4,260,Cash,Physical
2025-02-10,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2025-02-10,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-10,Sandwich,Ham Sandwich With Egg,5,200,Cash,Physical
2025-02-10,Shake,Special Mango Shake With Boba (S),2,140,Cash,Physical
2025-02-10,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2025-02-10,Sandwich,Ham Sandwich With Egg And Cheese,4,180,Cash,Physical
2025-02-10,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-10,Shake,Special Mango Shake With Boba (S),1,70,Gcash,Physical
2025-02-10,Sandwich,Egg Sandwich,5,125,Gcash,Physical
2025-02-10,Sandwich,Cheeseburger,1,27,Gcash,Physical
2025-02-10,Shake,Mango Shake (L),5,450,Cash,Physical
2025-02-10,Sandwich,Ham Sandwich With Cheese,2,64,Cash,Delivered
2025-02-10,Sandwich,Ham Sandwich,1,27,Cash,Physical
2025-02-10,Sandwich,Ham Sandwich,4,108,Gcash,Physical
2025-02-10,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2025-02-11,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical
2025-02-11,Shake,Mango Shake (L),5,450,Cash,Delivered
2025-02-11,Sandwich,Burger With Ham,5,175,Cash,Physical
2025-02-11,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-11,Sandwich,Ham Sandwich + Coleslaw,1,32,Cash,Physical
2025-02-11,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-11,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-11,Sandwich,Ham Sandwich With Cheese + Coleslaw,2,74,Cash,Physical
2025-02-11,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-11,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2025-02-11,Sandwich,Burger,1,20,Gcash,Physical
2025-02-11,Sandwich,Ham Sandwich,1,27,Cash,Physical
2025-02-11,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-11,Shake,Special Mango Shake With Boba (L),2,220,Cash,Physical
2025-02-12,Shake,Special Mango Shake With Boba (L),2,220,Cash,Physical
2025-02-12,Shake,Smoothie (L),1,100,Cash,Physical
2025-02-12,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2025-02-12,Sandwich,Cheeseburger,3,81,Gcash,Physical
2025-02-12,Sandwich,Burger With Ham,1,35,Cash,Physical
2025-02-12,Sandwich,Burger With Ham + Coleslaw,1,40,Cash,Physical
2025-02-12,Shake,Smoothie (S),1,60,Cash,Physical
2025-02-12,Sandwich,Burger With Ham,1,35,Cash,Physical
2025-02-12,Shake,Avocado Shake (M),1,70,Cash,Physical
2025-02-12,Others,Strawberry And Cream Cheese (M),1,85,Cash,Physical
2025-02-12,Shake,Mango Shake (M),4,280,Cash,Physical
2025-02-12,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2025-02-12,Others,Strawberry And Cream Cheese (M),2,170,Cash,Physical
2025-02-12,Shake,Smoothie (S),2,120,Cash,Physical
2025-02-12,Shake,Smoothie (M),5,400,Cash,Physical
2025-02-12,Sandwich,Cheeseburger With Ham + Coleslaw,2,90,Cash,Physical
2025-02-12,Sandwich,Ham Sandwich With Egg + Coleslaw,1,45,Cash,Physical
2025-02-12,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2025-02-12,Shake,Smoothie (L),2,200,Cash,Physical
2025-02-12,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-12,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2025-02-12,Shake,Special Mango Shake With Boba (M),1,90,Gcash,Physical
2025-02-12,Others,Popcorn,1,10,Cash,Physical
2025-02-12,Sandwich,Ham Sandwich,1,27,Cash,Physical
2025-02-12,Others,Siomai,1,10,Gcash,Physical
2025-02-12,Sandwich,Cheeseburger,4,108,Gcash,Physical
2025-02-12,Shake,Smoothie (S),1,60,Cash,Physical
2025-02-13,Shake,Smoothie (L),1,100,Cash,Physical
2025-02-13,Shake,Smoothie (L),1,100,Cash,Physical
2025-02-13,Sandwich,Ham Sandwich,4,108,Cash,Physical
2025-02-13,Sandwich,Burger With Ham,1,35,Cash,Physical
2025-02-13,Sandwich,Cheeseburger With Egg + Coleslaw,1,47,Cash,Physical
2025-02-13,Shake,Mango Shake (M),4,280,Cash,Physical
2025-02-13,Shake,Smoothie (L),1,100,Cash,Delivered
2025-02-13,Others,All In,3,159,Cash,Physical
2025-02-13,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2025-02-13,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Cash,Physical
2025-02-13,Shake,Special Mango Shake With Boba (M),1,90,Gcash,Physical
2025-02-13,Sandwich,Burger,1,20,Cash,Physical
2025-02-13,Shake,Special Mango Shake With Boba (S),2,140,Cash,Physical
2025-02-13,Others,Popcorn,3,30,Cash,Physical
2025-02-13,Sandwich,Ham Sandwich,1,27,Cash,Physical
2025-02-13,Shake,Smoothie (S),5,300,Gcash,Physical
2025-02-13,Shake,Mango Graham Shake (L),4,420,Cash,Physical
2025-02-13,Others,Strawberry And Cream Cheese (S),1,65,Cash,Physical
2025-02-14,Shake,Avocado Shake (L),1,90,Cash,Physical
2025-02-14,Shake,Mango Shake (M),4,280,Cash,Physical
2025-02-14,Shake,Mango Shake (S),1,50,Cash,Physical
2025-02-14,Shake,Mango Shake (M),3,210,Cash,Physical
2025-02-14,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-14,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2025-02-14,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2025-02-14,Shake,Smoothie (S),1,60,Cash,Physical
2025-02-14,Shake,Mango Shake (M),3,210,Cash,Physical
2025-02-14,Sandwich,Cheeseburger With Ham,3,120,Cash,Physical
2025-02-14,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-14,Shake,Smoothie (M),1,80,Cash,Delivered
2025-02-14,Shake,Avocado Shake (L),1,90,Cash,Physical
2025-02-14,Others,French Fries,1,25,Cash,Physical
2025-02-14,Shake,Avocado Shake (L),5,450,Cash,Physical
2025-02-14,Sandwich,Burger With Ham,1,35,Cash,Physical
2025-02-14,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-14,Shake,Smoothie (L),1,100,Cash,Physical
2025-02-14,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2025-02-14,Others,All In,1,53,Cash,Physical
2025-02-14,Sandwich,Cheeseburger,1,27,Cash,Physical
2025-02-14,Sandwich,Egg Sandwich,1,25,Cash,Physical
2025-02-14,Shake,Avocado Shake (S),1,50,Cash,Physical
2025-02-14,Shake,Special Mango Shake With Boba (S),4,280,Cash,Physical
2025-02-14,Shake,Smoothie (S),1,60,Cash,Physical
2025-02-15,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2025-02-15,Shake,Mango Shake (M),1,70,Cash,Physical
2025-02-15,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2025-02-15,Sandwich,Ham Sandwich,1,27,Cash,Physical
2025-02-15,Others,Strawberry And Cream Cheese (M),1,85,Gcash,Physical
2025-02-15,Others,French Fries,1,25,Cash,Physical
2025-02-15,Shake,Avocado Shake (S),1,50,Cash,Physical
2025-02-15,Sandwich,Egg Sandwich + Coleslaw,1,30,Cash,Physical
2025-02-15,Sandwich,Ham Sandwich + Coleslaw,5,160,Cash,Physical
2025-02-15,Sandwich,Cheeseburger,4,108,Cash,Physical
2025-02-15,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-15,Sandwich,Ham Sandwich,1,27,Cash,Physical
2025-02-15,Shake,Mango Shake (S),3,150,Cash,Physical
2025-02-15,Sandwich,Burger + Coleslaw,1,25,Cash,Physical
2025-02-15,Shake,Smoothie (L),1,100,Cash,Physical
2025-02-15,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2025-02-15,Shake,Smoothie (S),2,120,Cash,Physical
2025-02-15,Shake,Mango Shake (S),1,50,Cash,Physical
2025-02-15,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2025-02-16,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-16,Shake,Avocado Shake (S),1,50,Cash,Physical
2025-02-16,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2025-02-16,Others,Strawberry And Cream Cheese (L),2,210,Cash,Physical
2025-02-16,Shake,Special Mango Shake With Boba (S),2,140,Cash,Physical
2025-02-16,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2025-02-16,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,5,250,Cash,Physical
2025-02-16,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2025-02-16,Sandwich,Egg Sandwich + Coleslaw,1,30,Gcash,Physical
2025-02-16,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2025-02-16,Sandwich,Cheeseburger,1,27,Cash,Physical
2025-02-16,Sandwich,Burger + Coleslaw,5,125,Cash,Physical
2025-02-16,Shake,Avocado Shake (L),1,90,Gcash,Physical
2025-02-16,Sandwich,Ham Sandwich With Egg,1,40,Cash,Physical
2025-02-16,Sandwich,Burger With Ham + Coleslaw,1,40,Cash,Physical
2025-02-16,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical
2025-02-16,Shake,Mango Shake (S),1,50,Cash,Physical
2025-02-16,Shake,Avocado Shake (L),3,270,Cash,Physical
2025-02-16,Sandwich,Cheeseburger + Coleslaw,1,32,Cash,Physical
2025-02-16,Sandwich,Egg Sandwich,3,75,Cash,Physical
2025-02-16,Shake,Mango Shake (S),1,50,Cash,Physical
2025-02-16,Shake,Mango Shake (S),5,250,Gcash,Delivered
2025-02-16,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Cash,Physical
2025-02-16,Others,Popcorn,1,10,Cash,Physical
2025-02-16,Shake,Smoothie (L),4,400,Cash,Physical
2025-02-16,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Cash,Physical
2025-02-16,Shake,Mango Graham Shake (M),3,255,Cash,Physical
2025-02-16,Shake,Avocado Shake (M),1,70,Cash,Physical
2025-02-16,Sandwich,Egg Sandwich + Coleslaw,1,30,Cash,Physical
2025-02-16,Shake,Smoothie (S),1,60,Cash,Physical
2025-02-16,Shake,Smoothie (S),1,60,Cash,Delivered
2025-02-16,Sandwich,Cheeseburger,1,27,Cash,Physical
2025-02-16,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2025-02-16,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-16,Shake,Avocado Shake (M),1,70,Cash,Physical
2025-02-16,Sandwich,Egg Sandwich,3,75,Cash,Physical
2025-02-16,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2025-02-16,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-17,Shake,Mango Shake (M),1,70,Cash,Physical
2025-02-17,Sandwich,Cheeseburger,2,54,Cash,Physical
2025-02-17,Shake,Avocado Shake (L),5,450,Cash,Physical
2025-02-17,Sandwich,Cheeseburger,1,27,Cash,Physical
2025-02-17,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2025-02-17,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-17,Others,Strawberry And Cream Cheese (L),1,105,Gcash,Physical
2025-02-17,Shake,Avocado Shake (M),1,70,Gcash,Physical
2025-02-17,Shake,Mango Graham Shake (S),4,260,Cash,Physical
2025-02-17,Shake,Smoothie (M),2,160,Gcash,Physical
2025-02-17,Shake,Smoothie (M),5,400,Gcash,Physical
2025-02-17,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-17,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical
2025-02-17,Others,Popcorn,1,10,Cash,Physical
2025-02-17,Sandwich,Cheeseburger With Ham + Coleslaw,1,45,Cash,Physical
2025-02-17,Sandwich,Cheeseburger With Egg,5,210,Cash,Physical
2025-02-17,Shake,Mango Shake (L),1,90,Cash,Physical
2025-02-17,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-17,Shake,Mango Graham Shake (L),1,105,Gcash,Physical
2025-02-17,Others,French Fries,1,25,Cash,Physical
2025-02-17,Sandwich,Egg Sandwich,1,25,Cash,Physical
2025-02-17,Sandwich,Ham Sandwich With Egg + Coleslaw,4,180,Cash,Physical
2025-02-17,Shake,Mango Shake (S),1,50,Cash,Physical
2025-02-17,Shake,Smoothie (S),1,60,Cash,Physical
2025-02-17,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2025-02-17,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2025-02-18,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2025-02-18,Others,Strawberry And Cream Cheese (M),5,425,Cash,Physical
2025-02-18,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2025-02-18,Others,Popcorn,1,10,Cash,Physical
2025-02-18,Shake,Smoothie (S),4,240,Cash,Physical
2025-02-18,Sandwich,Egg Sandwich,1,25,Cash,Physical
2025-02-18,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2025-02-18,Shake,Smoothie (S),1,60,Gcash,Physical
2025-02-18,Sandwich,Ham Sandwich With Cheese,2,64,Cash,Physical
2025-02-18,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2025-02-18,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Gcash,Physical
2025-02-18,Shake,Avocado Shake (L),4,360,Cash,Physical
2025-02-18,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2025-02-18,Shake,Special Mango Shake With Boba (S),3,210,Gcash,Delivered
2025-02-18,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2025-02-18,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2025-02-19,Shake,Special Mango Shake With Boba (M),4,360,Cash,Physical
2025-02-19,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2025-02-19,Sandwich,Cheeseburger With Ham,3,120,Cash,Physical
2025-02-19,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2025-02-19,Shake,Smoothie (L),4,400,Cash,Physical
2025-02-19,Sandwich,Cheeseburger With Ham,3,120,Cash,Delivered
2025-02-19,Sandwich,Ham Sandwich With Cheese + Coleslaw,3,111,Cash,Physical
2025-02-19,Shake,Avocado Shake (L),5,450,Cash,Physical
2025-02-19,Shake,Avocado Shake (L),1,90,Cash,Delivered
2025-02-19,Shake,Avocado Shake (S),1,50,Cash,Physical
2025-02-19,Shake,Mango Shake (L),1,90,Gcash,Physical
2025-02-19,Others,Cheese Stick,1,2,Cash,Physical
2025-02-19,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Cash,Physical
2025-02-19,Shake,Mango Shake (M),5,350,Cash,Physical
2025-02-19,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2025-02-19,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2025-02-19,Shake,Avocado Shake (M),1,70,Cash,Physical
2025-02-19,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2025-02-19,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-19,Sandwich,Egg Sandwich With Cheese,1,32,Gcash,Physical
2025-02-19,Shake,Mango Graham Shake (S),1,65,Gcash,Delivered
2025-02-20,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2025-02-20,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2025-02-20,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2025-02-20,Shake,Avocado Shake (M),1,70,Cash,Delivered
2025-02-20,Sandwich,Burger With Ham,1,35,Gcash,Physical
2025-02-20,Sandwich,Cheeseburger + Coleslaw,1,32,Cash,Physical
2025-02-20,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2025-02-20,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2025-02-20,Shake,Mango Shake (S),4,200,Cash,Delivered
2025-02-20,Others,Cheese Stick,3,6,Cash,Delivered
2025-02-20,Sandwich,Burger,1,20,Gcash,Physical
2025-02-20,Shake,Smoothie (S),1,60,Cash,Physical
2025-02-20,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-20,Shake,Smoothie (M),2,160,Cash,Physical
2025-02-20,Others,Strawberry And Cream Cheese (L),2,210,Cash,Physical
2025-02-21,Others,Strawberry And Cream Cheese (L),1,105,Cash,Physical
2025-02-21,Sandwich,Burger With Ham,1,35,Cash,Physical
2025-02-21,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Gcash,Physical
2025-02-21,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2025-02-21,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2025-02-21,Shake,Avocado Shake (M),1,70,Cash,Physical
2025-02-21,Shake,Mango Shake (M),1,70,Cash,Physical
2025-02-21,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Gcash,Physical
2025-02-21,Shake,Mango Graham Shake (S),3,195,Cash,Physical
2025-02-21,Shake,Smoothie (M),1,80,Gcash,Physical
2025-02-21,Shake,Mango Graham Shake (L),4,420,Cash,Physical
2025-02-21,Sandwich,Burger,2,40,Cash,Physical
2025-02-21,Shake,Smoothie (L),3,300,Cash,Physical
2025-02-21,Shake,Avocado Shake (M),5,350,Cash,Physical
2025-02-21,Sandwich,Ham Sandwich With Egg And Cheese,2,90,Cash,Physical
2025-02-21,Sandwich,Burger With Ham + Coleslaw,1,40,Cash,Physical
2025-02-21,Shake,Mango Shake (S),1,50,Cash,Physical
2025-02-21,Sandwich,Burger With Ham,1,35,Cash,Physical
2025-02-21,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2025-02-21,Sandwich,Cheeseburger + Coleslaw,5,160,Cash,Physical
2025-02-21,Shake,Mango Shake (S),1,50,Cash,Physical
2025-02-21,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2025-02-21,Shake,Smoothie (M),1,80,Cash,Physical
2025-02-22,Shake,Special Mango Shake With Boba (S),2,140,Cash,Delivered
2025-02-22,Others,French Fries,3,75,Cash,Physical
2025-02-22,Shake,Mango Shake (L),3,270,Cash,Physical
