date,category,menu,quantity,total price,payment,mode,unit_price
2025-02-15,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical,45.0
2025-02-15,Shake,Mango Shake (S),1,50,Cash,Physical,50.0
2025-02-15,Shake,Smoothie (S),2,120,Cash,Physical,60.0
2025-02-15,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical,45.0
2025-02-15,Shake,Smoothie (L),1,100,Cash,Physical,100.0
2025-02-15,Sandwich,Burgerr + Coleslaw,1,25,Cash,Physical,25.0
2025-02-15,Sandwich,Ham Sandwich,1,27,Cash,Physical,27.0
2025-02-15,Sandwich,Cheeseburgerr,4,108,Cash,Physical,27.0
2025-02-15,Shake,Mango Shake (S),3,150,Cash,Physical,50.0
2025-02-15,Sandwich,Egg Sandwich + Coleslaw,1,30,Cash,Physical,30.0
2025-02-15,Sandwich,Ham Sandwich + Coleslaw,5,160,Cash,Physical,32.0
2025-02-15,Shake,Mango Shake (M),1,70,Cash,Physical,70.0
2025-02-15,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical,45.0
2025-02-15,Sandwich,Ham Sandwich,1,27,Cash,Physical,27.0
2025-02-15,Shake,Mango Graham Shake (L),1,105,Cash,Physical,105.0
2025-02-15,Others,French Fries,1,25,Cash,Physical,25.0
2025-02-15,Shake,Avocado Shake (S),1,50,Cash,Physical,50.0
2025-02-15,Others,Strawberry And Cream Cheese (M),1,85,Gcash,Physical,85.0
2025-02-16,Shake,Mango Shake (S),5,250,Gcash,Delivered,50.0
2025-02-16,Shake,Avocado Shake (M),1,70,Cash,Physical,70.0
2025-02-16,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Cash,Physical,50.0
2025-02-16,Others,Popcorn,1,10,Cash,Physical,10.0
2025-02-16,Shake,Smoothie (L),4,400,Cash,Physical,100.0
2025-02-16,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Cash,Physical,50.0
2025-02-16,Shake,Mango Graham Shake (M),3,255,Cash,Physical,85.0
2025-02-16,Sandwich,Egg Sandwich + Coleslaw,1,30,Cash,Physical,30.0
2025-02-16,Shake,Smoothie (M),1,80,Cash,Physical,80.0
2025-02-16,Shake,Smoothie (S),1,60,Cash,Delivered,60.0
2025-02-16,Sandwich,Cheeseburgerr,1,27,Cash,Physical,27.0
2025-02-16,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical,90.0
2025-02-16,Shake,Avocado Shake (M),1,70,Cash,Physical,70.0
2025-02-16,Sandwich,Egg Sandwich,3,75,Cash,Physical,25.0
2025-02-16,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical,32.0
2025-02-16,Shake,Mango Shake (L),1,90,Cash,Physical,90.0
2025-02-16,Shake,Mango Shake (S),1,50,Cash,Physical,50.0
2025-02-16,Shake,Smoothie (S),1,60,Cash,Physical,60.0
2025-02-16,Sandwich,Egg Sandwich,3,75,Cash,Physical,25.0
2025-02-16,Sandwich,Cheeseburgerr With Ham,1,40,Cash,Physical,40.0
2025-02-16,Shake,Avocado Shake (L),3,270,Cash,Physical,90.0
2025-02-16,Shake,Mango Shake (L),1,90,Cash,Physical,90.0
2025-02-16,Shake,Avocado Shake (S),1,50,Cash,Physical,50.0
2025-02-16,Sandwich,Cheeseburgerr + Coleslaw,1,32,Cash,Physical,32.0
2025-02-16,Others,Strawberry And Cream Cheese (L),2,210,Cash,Physical,105.0
2025-02-16,Shake,Special Mango Shake With Boba (S),2,140,Cash,Physical,70.0
2025-02-16,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Cash,Physical,37.0
2025-02-16,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,5,250,Cash,Physical,50.0
2025-02-16,Shake,Mango Graham Shake (M),1,85,Cash,Physical,85.0
2025-02-16,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical,32.0
2025-02-16,Sandwich,Cheeseburgerr,1,27,Cash,Physical,27.0
2025-02-16,Sandwich,Burgerr + Coleslaw,5,125,Cash,Physical,25.0
2025-02-16,Shake,Avocado Shake (L),1,90,Gcash,Physical,90.0
2025-02-16,Sandwich,Ham Sandwich With Egg,1,40,Cash,Physical,40.0
2025-02-16,Sandwich,Burgerr With Ham + Coleslaw,1,40,Cash,Physical,40.0
2025-02-16,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical,110.0
2025-02-16,Shake,Mango Shake (S),1,50,Cash,Physical,50.0
2025-02-16,Sandwich,Egg Sandwich + Coleslaw,1,30,Gcash,Physical,30.0
2025-02-17,Sandwich,Cheeseburgerr With Ham + Coleslaw,1,45,Cash,Physical,45.0
2025-02-17,Sandwich,Cheeseburgerr With Egg,5,210,Cash,Physical,42.0
2025-02-17,Shake,Mango Shake (L),1,90,Cash,Physical,90.0
2025-02-17,Shake,Smoothie (M),1,80,Cash,Physical,80.0
2025-02-17,Shake,Mango Graham Shake (L),1,105,Gcash,Physical,105.0
2025-02-17,Others,French Fries,1,25,Cash,Physical,25.0
2025-02-17,Shake,Smoothie (S),1,60,Cash,Physical,60.0
2025-02-17,Sandwich,Ham Sandwich With Egg + Coleslaw,4,180,Cash,Physical,45.0
2025-02-17,Shake,Mango Shake (S),1,50,Cash,Physical,50.0
2025-02-17,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical,90.0
2025-02-17,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical,70.0
2025-02-17,Sandwich,Egg Sandwich,1,25,Cash,Physical,25.0
2025-02-17,Others,Popcorn,1,10,Cash,Physical,10.0
2025-02-17,Sandwich,Cheeseburgerr,2,54,Cash,Physical,27.0
2025-02-17,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-17,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical,110.0
2025-02-17,Shake,Mango Shake (M),1,70,Cash,Physical,70.0
2025-02-17,Sandwich,Cheeseburgerr,1,27,Cash,Physical,27.0
2025-02-17,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical,70.0
2025-02-17,Shake,Smoothie (M),1,80,Cash,Physical,80.0
2025-02-17,Shake,Avocado Shake (L),5,450,Cash,Physical,90.0
2025-02-17,Shake,Avocado Shake (M),1,70,Gcash,Physical,70.0
2025-02-17,Shake,Mango Graham Shake (S),4,260,Cash,Physical,65.0
2025-02-17,Shake,Smoothie (M),2,160,Gcash,Physical,80.0
2025-02-17,Shake,Smoothie (M),5,400,Gcash,Physical,80.0
2025-02-17,Others,Strawberry And Cream Cheese (L),1,105,Gcash,Physical,105.0
2025-02-18,Shake,Mango Graham Shake (M),1,85,Cash,Physical,85.0
2025-02-18,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical,90.0
2025-02-18,Sandwich,Cheeseburgerr With Ham,1,40,Cash,Physical,40.0
2025-02-18,Shake,Special Mango Shake With Boba (S),3,210,Gcash,Delivered,70.0
2025-02-18,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical,45.0
2025-02-18,Shake,Avocado Shake (L),4,360,Cash,Physical,90.0
2025-02-18,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Gcash,Physical,37.0
2025-02-18,Sandwich,Ham Sandwich With Cheese,2,64,Cash,Physical,32.0
2025-02-18,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Cash,Physical,37.0
2025-02-18,Sandwich,Egg Sandwich,1,25,Cash,Physical,25.0
2025-02-18,Shake,Smoothie (S),4,240,Cash,Physical,60.0
2025-02-18,Others,Popcorn,1,10,Cash,Physical,10.0
2025-02-18,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Cash,Physical,37.0
2025-02-18,Others,Strawberry And Cream Cheese (M),5,425,Cash,Physical,85.0
2025-02-18,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical,70.0
2025-02-18,Shake,Smoothie (S),1,60,Gcash,Physical,60.0
2025-02-19,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Cash,Physical,50.0
2025-02-19,Shake,Mango Shake (M),5,350,Cash,Physical,70.0
2025-02-19,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical,70.0
2025-02-19,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical,45.0
2025-02-19,Sandwich,Egg Sandwich With Cheese,1,32,Gcash,Physical,32.0
2025-02-19,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical,32.0
2025-02-19,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-19,Shake,Mango Graham Shake (S),1,65,Gcash,Delivered,65.0
2025-02-19,Shake,Avocado Shake (M),1,70,Cash,Physical,70.0
2025-02-19,Others,Cheese Stick,1,2,Cash,Physical,2.0
2025-02-19,Shake,Avocado Shake (S),1,50,Cash,Physical,50.0
2025-02-19,Shake,Mango Graham Shake (L),1,105,Cash,Physical,105.0
2025-02-19,Shake,Special Mango Shake With Boba (M),4,360,Cash,Physical,90.0
2025-02-19,Sandwich,Cheeseburgerr With Ham,3,120,Cash,Physical,40.0
2025-02-19,Sandwich,Cheeseburgerr With Ham,1,40,Cash,Physical,40.0
2025-02-19,Shake,Smoothie (L),4,400,Cash,Physical,100.0
2025-02-19,Shake,Mango Shake (L),1,90,Gcash,Physical,90.0
2025-02-19,Sandwich,Ham Sandwich With Cheese + Coleslaw,3,111,Cash,Physical,37.0
2025-02-19,Shake,Avocado Shake (L),5,450,Cash,Physical,90.0
2025-02-19,Shake,Avocado Shake (L),1,90,Cash,Delivered,90.0
2025-02-19,Sandwich,Cheeseburgerr With Ham,3,120,Cash,Delivered,40.0
2025-02-20,Shake,Mango Shake (S),4,200,Cash,Delivered,50.0
2025-02-20,Others,Strawberry And Cream Cheese (L),2,210,Cash,Physical,105.0
2025-02-20,Shake,Smoothie (M),2,160,Cash,Physical,80.0
2025-02-20,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-20,Shake,Smoothie (S),1,60,Cash,Physical,60.0
2025-02-20,Sandwich,Burgerr,1,20,Gcash,Physical,20.0
2025-02-20,Others,Cheese Stick,3,6,Cash,Delivered,2.0
2025-02-20,Shake,Mango Graham Shake (M),1,85,Cash,Physical,85.0
2025-02-20,Sandwich,Burgerr With Ham,1,35,Gcash,Physical,35.0
2025-02-20,Sandwich,Cheeseburgerr + Coleslaw,1,32,Cash,Physical,32.0
2025-02-20,Shake,Avocado Shake (M),1,70,Cash,Delivered,70.0
2025-02-20,Shake,Mango Graham Shake (L),1,105,Cash,Physical,105.0
2025-02-20,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical,32.0
2025-02-20,Sandwich,Cheeseburgerr With Egg,1,42,Cash,Physical,42.0
2025-02-20,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical,32.0
2025-02-21,Shake,Smoothie (M),1,80,Cash,Physical,80.0
2025-02-21,Sandwich,Ham Sandwich With Egg And Cheese,2,90,Cash,Physical,45.0
2025-02-21,Sandwich,Burgerr With Ham + Coleslaw,1,40,Cash,Physical,40.0
2025-02-21,Shake,Mango Shake (S),1,50,Cash,Physical,50.0
2025-02-21,Shake,Avocado Shake (M),5,350,Cash,Physical,70.0
2025-02-21,Sandwich,Cheeseburgerr With Egg,1,42,Cash,Physical,42.0
2025-02-21,Sandwich,Cheeseburgerr + Coleslaw,5,160,Cash,Physical,32.0
2025-02-21,Shake,Mango Shake (S),1,50,Cash,Physical,50.0
2025-02-21,Shake,Mango Graham Shake (L),1,105,Cash,Physical,105.0
2025-02-21,Sandwich,Burgerr With Ham,1,35,Cash,Physical,35.0
2025-02-21,Shake,Smoothie (L),3,300,Cash,Physical,100.0
2025-02-21,Shake,Mango Shake (M),1,70,Cash,Physical,70.0
2025-02-21,Shake,Mango Graham Shake (L),4,420,Cash,Physical,105.0
2025-02-21,Others,Strawberry And Cream Cheese (L),1,105,Cash,Physical,105.0
2025-02-21,Sandwich,Burgerr With Ham,1,35,Cash,Physical,35.0
2025-02-21,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Gcash,Physical,37.0
2025-02-21,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-21,Sandwich,Burgerr,2,40,Cash,Physical,20.0
2025-02-21,Shake,Avocado Shake (M),1,70,Cash,Physical,70.0
2025-02-21,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Gcash,Physical,45.0
2025-02-21,Shake,Mango Graham Shake (S),3,195,Cash,Physical,65.0
2025-02-21,Shake,Smoothie (M),1,80,Gcash,Physical,80.0
2025-02-21,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Cash,Physical,37.0
2025-02-22,Shake,Mango Shake (M),1,70,Cash,Physical,70.0
2025-02-22,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-22,Shake,Avocado Shake (S),1,50,Cash,Physical,50.0
2025-02-22,Shake,Avocado Shake (L),1,90,Cash,Physical,90.0
2025-02-22,Shake,Mango Graham Shake (M),1,85,Cash,Physical,85.0
2025-02-22,Shake,Mango Graham Shake (L),4,420,Cash,Physical,105.0
2025-02-22,Sandwich,Egg Sandwich With Cheese + Coleslaw,1,37,Cash,Physical,37.0
2025-02-22,Sandwich,Cheeseburgerr With Egg,1,42,Cash,Physical,42.0
2025-02-22,Shake,Mango Shake (L),3,270,Cash,Physical,90.0
2025-02-22,Others,French Fries,3,75,Cash,Physical,25.0
2025-02-22,Shake,Special Mango Shake With Boba (S),2,140,Cash,Delivered,70.0
2025-02-22,Others,All In,1,53,Cash,Physical,53.0
2025-02-23,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-23,Shake,Mango Shake (M),1,70,Cash,Physical,70.0
2025-02-23,Shake,Mango Graham Shake (L),1,105,Gcash,Physical,105.0
2025-02-23,Shake,Avocado Shake (L),1,90,Cash,Delivered,90.0
2025-02-23,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical,70.0
2025-02-23,Others,Popcorn,1,10,Cash,Physical,10.0
2025-02-23,Sandwich,Cheeseburgerr With Ham,1,40,Cash,Physical,40.0
2025-02-23,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-23,Shake,Avocado Shake (S),1,50,Cash,Physical,50.0
2025-02-23,Sandwich,Egg Sandwich,3,75,Gcash,Physical,25.0
2025-02-23,Sandwich,Ham Sandwich,1,27,Gcash,Physical,27.0
2025-02-23,Sandwich,Cheeseburgerr + Coleslaw,3,96,Cash,Physical,32.0
2025-02-23,Shake,Avocado Shake (L),4,360,Cash,Physical,90.0
2025-02-23,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-23,Shake,Mango Graham Shake (L),3,315,Cash,Physical,105.0
2025-02-23,Sandwich,Cheeseburgerr With Egg,3,126,Gcash,Physical,42.0
2025-02-23,Shake,Mango Shake (S),5,250,Cash,Physical,50.0
2025-02-23,Shake,Mango Graham Shake (L),1,105,Cash,Physical,105.0
2025-02-23,Shake,Special Mango Shake With Boba (M),1,90,Cash,Delivered,90.0
2025-02-23,Shake,Mango Graham Shake (M),5,425,Cash,Physical,85.0
2025-02-24,Shake,Smoothie (L),1,100,Cash,Physical,100.0
2025-02-24,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-24,Shake,Mango Shake (S),1,50,Cash,Physical,50.0
2025-02-24,Others,Popcorn,1,10,Cash,Delivered,10.0
2025-02-24,Sandwich,Burgerr,1,20,Cash,Physical,20.0
2025-02-24,Sandwich,Burgerr + Coleslaw,1,25,Cash,Physical,25.0
2025-02-24,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,4,200,Cash,Physical,50.0
2025-02-24,Others,All In,1,53,Gcash,Physical,53.0
2025-02-24,Shake,Mango Shake (L),1,90,Gcash,Physical,90.0
2025-02-24,Sandwich,Cheeseburgerr With Egg,5,210,Cash,Physical,42.0
2025-02-24,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical,90.0
2025-02-24,Shake,Mango Graham Shake (L),1,105,Cash,Physical,105.0
2025-02-24,Shake,Mango Graham Shake (M),1,85,Cash,Physical,85.0
2025-02-25,Sandwich,Cheeseburgerr With Egg,1,42,Cash,Physical,42.0
2025-02-25,Shake,Mango Shake (L),3,270,Cash,Physical,90.0
2025-02-25,Shake,Smoothie (L),1,100,Cash,Physical,100.0
2025-02-25,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical,32.0
2025-02-25,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-25,Shake,Smoothie (M),1,80,Cash,Physical,80.0
2025-02-25,Shake,Smoothie (S),2,120,Cash,Physical,60.0
2025-02-25,Sandwich,Burgerr With Ham + Coleslaw,1,40,Cash,Physical,40.0
2025-02-25,Shake,Smoothie (S),1,60,Gcash,Physical,60.0
2025-02-25,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical,70.0
2025-02-25,Sandwich,Ham Sandwich With Egg And Cheese,5,225,Cash,Physical,45.0
2025-02-25,Shake,Avocado Shake (L),1,90,Gcash,Physical,90.0
2025-02-25,Sandwich,Egg Sandwich + Coleslaw,1,30,Cash,Physical,30.0
2025-02-25,Sandwich,Egg Sandwich,1,25,Cash,Delivered,25.0
2025-02-25,Sandwich,Burgerr With Ham,1,35,Cash,Physical,35.0
2025-02-25,Shake,Avocado Shake (L),5,450,Cash,Physical,90.0
2025-02-25,Shake,Special Mango Shake With Boba (L),3,330,Cash,Physical,110.0
2025-02-25,Sandwich,Cheeseburgerr With Ham,2,80,Cash,Physical,40.0
2025-02-26,Shake,Special Mango Shake With Boba (S),5,350,Gcash,Physical,70.0
2025-02-26,Sandwich,Cheeseburgerr With Ham + Coleslaw,1,45,Cash,Physical,45.0
2025-02-26,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical,45.0
2025-02-26,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical,32.0
2025-02-26,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical,90.0
2025-02-26,Shake,Avocado Shake (L),1,90,Cash,Delivered,90.0
2025-02-26,Shake,Smoothie (L),1,100,Cash,Physical,100.0
2025-02-26,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical,90.0
2025-02-26,Others,Cheese Stick,1,2,Cash,Physical,2.0
2025-02-26,Sandwich,Burgerr With Ham,1,35,Gcash,Physical,35.0
2025-02-26,Shake,Smoothie (S),1,60,Cash,Physical,60.0
2025-02-26,Shake,Avocado Shake (S),1,50,Gcash,Physical,50.0
2025-02-26,Shake,Smoothie (S),3,180,Cash,Physical,60.0
2025-02-26,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical,110.0
2025-02-26,Shake,Mango Graham Shake (M),1,85,Cash,Physical,85.0
2025-02-26,Shake,Avocado Shake (L),1,90,Cash,Physical,90.0
2025-02-26,Shake,Mango Graham Shake (S),1,65,Cash,Physical,65.0
2025-02-26,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Gcash,Physical,37.0
2025-02-26,Shake,Mango Shake (S),3,150,Cash,Physical,50.0
2025-02-26,Shake,Mango Graham Shake (M),1,85,Gcash,Physical,85.0
2025-02-26,Shake,Special Mango Shake With Boba (S),5,350,Cash,Physical,70.0
2025-02-26,Shake,Avocado Shake (S),1,50,Cash,Physical,50.0
2025-02-26,Shake,Avocado Shake (S),1,50,Cash,Physical,50.0
2025-02-26,Others,Cheese Stick,1,2,Cash,Physical,2.0
2025-02-26,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,5,250,Gcash,Physical,50.0
2025-02-26,Shake,Avocado Shake (M),1,70,Cash,Physical,70.0
2025-02-26,Shake,Special Mango Shake With Boba (M),2,180,Cash,Physical,90.0
2025-02-26,Sandwich,Cheeseburgerr,1,27,Cash,Physical,27.0
2025-02-26,Shake,Avocado Shake (M),1,70,Cash,Physical,70.0
2025-02-27,Shake,Smoothie (L),5,500,Cash,Physical,100.0
2025-02-27,Others,Siomai,5,50,Cash,Physical,10.0
2025-02-27,Others,Strawberry And Cream Cheese (S),1,65,Cash,Physical,65.0
2025-02-27,Shake,Mango Shake (M),1,70,Cash,Physical,70.0
2025-02-27,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical,110.0
2025-02-27,Shake,Mango Graham Shake (L),1,105,Cash,Physical,105.0
2025-02-27,Shake,Avocado Shake (M),3,210,Cash,Physical,70.0
2025-02-27,Shake,Avocado Shake (S),1,50,Cash,Physical,50.0
2025-02-27,Shake,Mango Shake (L),1,90,Cash,Physical,90.0
2025-02-27,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical,70.0
2025-02-27,Others,Strawberry And Cream Cheese (S),3,195,Cash,Physical,65.0
2025-02-27,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical,90.0
2025-02-27,Shake,Special Mango Shake With Boba (L),5,550,Cash,Physical,110.0
2025-02-27,Shake,Mango Shake (M),1,70,Cash,Physical,70.0
2025-02-27,Sandwich,Cheeseburgerr With Ham,1,40,Cash,Physical,40.0
2025-02-27,Others,Strawberry And Cream Cheese (S),1,65,Cash,Physical,65.0
2025-02-27,Shake,Mango Shake (L),1,90,Cash,Physical,90.0
2025-02-27,Shake,Mango Graham Shake (L),1,105,Gcash,Delivered,105.0
2025-02-27,Shake,Avocado Shake (M),1,70,Cash,Physical,70.0
2025-02-27,Others,Strawberry And Cream Cheese (S),1,65,Cash,Physical,65.0
2025-02-28,Sandwich,Ham Sandwich With Egg And Cheese,3,135,Cash,Physical,45.0
2025-02-28,Shake,Smoothie (M),5,400,Cash,Physical,80.0
2025-02-28,Shake,Avocado Shake (L),1,90,Cash,Physical,90.0
2025-02-28,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical,110.0
2025-02-28,Sandwich,Cheeseburgerr With Ham + Coleslaw,1,45,Cash,Physical,45.0
2025-02-28,Shake,Special Mango Shake With Boba (M),2,180,Cash,Physical,90.0
2025-02-28,Shake,Mango Shake (M),1,70,Cash,Physical,70.0
2025-02-28,Shake,Avocado Shake (L),1,90,Cash,Delivered,90.0
2025-02-28,Shake,Mango Graham Shake (S),4,260,Cash,Physical,65.0
2025-02-28,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical,32.0
2025-02-28,Sandwich,Egg Sandwich + Coleslaw,1,30,Cash,Physical,30.0
2025-02-28,Shake,Special Mango Shake With Boba (S),1,70,Gcash,Physical,70.0
2025-02-28,Shake,Smoothie (M),1,80,Cash,Physical,80.0
2025-02-28,Shake,Mango Shake (L),1,90,Cash,Physical,90.0
2025-02-28,Shake,Mango Shake (L),1,90,Cash,Physical,90.0
2025-02-28,Others,Strawberry And Cream Cheese (L),1,105,Cash,Physical,105.0
2025-02-28,Sandwich,Egg Sandwich,1,25,Cash,Physical,25.0
2025-02-28,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical,45.0
2025-02-28,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical,90.0
2025-02-28,Shake,Special Mango Shake With Boba (M),4,360,Cash,Physical,90.0
2025-02-28,Sandwich,Cheeseburgerr + Coleslaw,1,32,Cash,Physical,32.0
2025-02-28,Others,Popcorn,1,10,Cash,Physical,10.0
2025-02-28,Sandwich,Ham Sandwich With Egg And Cheese,4,180,Cash,Physical,45.0
2025-02-28,Sandwich,Egg Sandwich,1,25,Cash,Physical,25.0
2025-02-28,Shake,Mango Graham Shake (L),1,105,Cash,Physical,105.0
2025-02-28,Shake,Avocado Shake (L),4,360,Cash,Physical,90.0
2025-02-28,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical,70.0
2025-02-28,Sandwich,Ham Sandwich With Cheese,4,128,Cash,Physical,32.0
2025-03-01,Others,All In,1,53,Cash,Physical,53.0
2025-03-01,Shake,Mango Graham Shake (M),1,85,Cash,Physical,85.0
2025-03-01,Shake,Mango Shake (S),1,50,Cash,Physical,50.0
2025-03-01,Shake,Special Mango Shake With Boba (L),2,220,Cash,Physical,110.0
2025-03-01,Shake,Avocado Shake (L),4,360,Cash,Physical,90.0
2025-03-01,Sandwich,Burgerr With Ham,1,35,Gcash,Physical,35.0
2025-03-01,Sandwich,Ham Sandwich With Egg,1,40,Cash,Physical,40.0
2025-03-01,Sandwich,Ham Sandwich With Egg And Cheese,2,90,Cash,Physical,45.0
2025-03-01,Shake,Mango Graham Shake (L),1,105,Gcash,Physical,105.0
2025-03-01,Shake,Avocado Shake (M),1,70,Cash,Physical,70.0
2025-03-01,Shake,Avocado Shake (L),4,360,Cash,Physical,90.0
2025-03-01,Shake,Mango Shake (L),1,90,Cash,Physical,90.0
2025-03-01,Sandwich,Ham Sandwich With Cheese,5,160,Cash,Physical,32.0
2025-03-01,Shake,Mango Graham Shake (M),2,170,Cash,Physical,85.0
2025-03-01,Sandwich,Cheeseburgerr,1,27,Gcash,Physical,27.0
2025-03-01,Sandwich,Egg Sandwich + Coleslaw,1,30,Gcash,Physical,30.0
2025-03-01,Sandwich,Cheeseburgerr,3,81,Gcash,Physical,27.0
2025-03-01,Shake,Avocado Shake (L),1,90,Cash,Physical,90.0
2025-03-01,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Cash,Physical,37.0
2025-03-01,Shake,Avocado Shake (L),1,90,Cash,Physical,90.0
2025-03-01,Shake,Smoothie (M),1,80,Cash,Physical,80.0
2025-03-01,Shake,Mango Shake (L),1,90,Gcash,Physical,90.0
2025-03-01,Sandwich,Egg Sandwich,1,25,Cash,Physical,25.0
2025-03-01,Sandwich,Ham Sandwich With Egg And Cheese,5,225,Cash,Physical,45.0
2025-03-02,Sandwich,Egg Sandwich,1,25,Cash,Physical,25.0
2025-03-02,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical,90.0
2025-03-02,Shake,Special Mango Shake With Boba (L),5,550,Cash,Physical,110.0
2025-03-02,Shake,Special Mango Shake With Boba (L),4,440,Cash,Physical,110.0
2025-03-02,Shake,Smoothie (S),1,60,Cash,Physical,60.0
2025-03-02,Sandwich,Ham Sandwich + Coleslaw,1,32,Cash,Delivered,32.0
2025-03-02,Shake,Smoothie (L),3,300,Cash,Physical,100.0
2025-03-02,Shake,Smoothie (S),1,60,Cash,Physical,60.0
2025-03-02,Shake,Mango Graham Shake (M),1,85,Cash,Physical,85.0
2025-03-02,Others,Strawberry And Cream Cheese (S),1,65,Cash,Physical,65.0
2025-03-02,Sandwich,Egg Sandwich With Cheese,4,128,Cash,Physical,32.0
2025-03-02,Sandwich,Ham Sandwich With Egg And Cheese,2,90,Cash,Physical,45.0
2025-03-02,Sandwich,Cheeseburgerr With Egg,1,42,Cash,Physical,42.0
2025-03-02,Sandwich,Burgerr,1,20,Cash,Physical,20.0
2025-03-02,Shake,Mango Shake (M),1,70,Cash,Physical,70.0
2025-03-02,Shake,Smoothie (M),4,320,Gcash,Physical,80.0
2025-03-02,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical,45.0
2025-03-02,Shake,Special Mango Shake With Boba (S),2,140,Cash,Physical,70.0
2025-03-02,Sandwich,Burgerr + Coleslaw,1,25,Cash,Physical,25.0
2025-03-02,Shake,Special Mango Shake With Boba (M),4,360,Cash,Physical,90.0
2025-03-02,Shake,Special Mango Shake With Boba (S),1,70,Gcash,Physical,70.0
2025-03-03,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical,45.0
2025-03-03,Shake,Mango Graham Shake (M),2,170,Cash,Physical,85.0
2025-03-03,Shake,Mango Shake (M),1,70,Cash,Physical,70.0
2025-03-03,Others,All In,1,53,Cash,Physical,53.0
